R,S,T,U,V,W,label
380.24412709431715,411.79594203323484,441.4297576441792,463.27855252619406,481.42571611893703,504.45437715707936,cotton
395.86241068313024,413.144244348444,446.7472535464521,479.2741817766997,502.46657909669796,528.9228469467002,cotton
394.0854375647597,430.19227523465577,457.7230617255534,486.81337180887687,507.598163215472,531.9268622041227,cotton
633.719173376082,630.9319033064145,700.5563059756998,656.3415595055229,756.8649390896358,780.4441055334202,polyester
188.1461127211832,203.95437063038915,223.579402221876,231.85854195867392,246.5373457759607,255.22688474101608,cotton
76.65270207021247,78.77087519522404,85.58200063380973,61.02166895202549,56.38843271517331,51.092387766590704,denim
105.83899808592201,94.20661476782506,77.1716760504542,65.35365516630996,65.22402301484293,69.67501434515285,denim
199.81358107671332,204.72515409530172,233.06056394139884,238.08261660573368,256.8382036291682,266.0893485047775,cotton
794.7012893459867,950.009609381836,932.6832211241718,939.9001712868502,1000.0,963.5502350378224,polyester
376.92031974149523,404.95866321687,444.3439982079319,470.9458433919497,494.39159372395557,510.1121519736387,cotton
607.6193852121643,727.4343412678139,683.1899345508106,826.3998737105578,847.4089095084189,833.6664614362594,polyester
364.3615449874723,387.33027785202324,434.16821777537467,453.53075723481015,471.42982901698315,497.2756651721173,cotton
376.59887211101017,400.6793860901336,437.32340735140923,467.5617802786968,493.5476879251522,511.7913563547503,cotton
115.29792408409061,73.37086332290195,70.33566030050882,70.60633335858665,57.86399916212633,55.94369040552727,denim
367.6998558742844,388.66830992943443,426.06169245104275,455.8625739549108,477.7284878084094,510.78313577730466,cotton
101.97674627749437,106.7470800340677,77.19823816235838,62.00309249470706,67.17837507647567,75.86054208626184,denim
89.17121071977735,85.12933435082512,69.44559182316652,56.520537773755926,67.6726037953341,39.32145840671823,denim
950.189821182568,999.7931451005154,1000.0,916.6228551729937,937.3344962403771,1000.0,polyester
196.66070075119694,206.23903222314837,230.05069579864224,239.7826405914973,255.00491695123125,264.401649977141,cotton
819.9898963307472,920.0955822622994,880.5270599041702,1000.0,1000.0,1000.0,polyester
189.4728350944554,199.1732184736481,220.96407270331662,230.1650652457688,238.31003997655296,267.11396444988804,cotton
108.30565047991188,95.57057108799526,97.1931845669888,80.58828800023561,65.47556795595135,70.55362491568647,denim
383.6129134508252,415.94595793240677,458.66105737214855,468.5769576748916,508.7394738264947,531.3851787425936,cotton
513.1575686465394,583.740272026615,669.9706838316156,688.4501146237127,642.338101635822,694.2377158726424,polyester
81.3818342010821,84.12241531093271,78.778755864057,77.66437339322681,49.39521403270535,35.95324482174353,denim
729.7654753176599,725.2068903718017,734.4401507251633,779.7020934617099,814.4376555915062,750.8054676455016,polyester
376.85151173961845,407.5023139730691,431.437355226247,457.6816311513999,502.2779226554427,506.79044783400695,cotton
645.9286111931553,633.5706334253032,677.0461837803721,670.84710915324,678.725926544788,684.8691805862807,polyester
566.8606871876297,653.7419733464128,705.5574200964413,642.3337340746618,690.1713587328329,737.5753014074163,polyester
907.947135028451,913.232746431682,1000.0,983.3293819300598,973.7305852967905,1000.0,polyester
184.52126927570222,206.59903635522596,222.21263242696762,235.02208867102283,242.03624380439445,265.49474747610276,cotton
586.4475512190717,679.9529745886643,583.2922521165443,677.3926344312516,663.621854902166,728.1245597684988,polyester
710.9599471503162,646.3355480180674,817.148261145943,699.6839918807523,870.4022479609228,841.9620155638726,polyester
189.52101290109823,209.87061563868332,230.7896463589862,244.65749055131056,252.9547466946524,270.61746703391094,cotton
86.31710470199312,90.08147335280526,63.962468389551354,60.708967418278185,56.931304956389106,59.42659125974782,denim
191.6505503078281,207.29091635562133,226.3836383858738,245.11965716495726,253.69063307246037,266.6437805907406,cotton
91.6488331700503,93.53411709926695,84.87272282817443,71.38241434634637,70.6682860079427,62.007721511407325,denim
100.47075924312114,88.5078048157435,69.90114414048264,88.20899210739402,80.54624460796242,77.40613353853567,denim
188.1239818520681,200.32692448142714,222.46370753256517,224.43263991149178,243.16569878460572,255.82168137492857,cotton
655.119276700922,629.5032499024155,633.7833383872402,743.7929691580181,684.7383849033143,804.7489033711538,polyester
377.36168797825997,416.2714204931651,457.82077860210984,470.666734914009,494.41487250861854,538.2394037413916,cotton
118.01371670827874,90.08811955706602,80.71893830465321,82.89253868333296,65.57313352908398,66.49238573831288,denim
547.9811483627016,593.125043330731,702.4003156813858,674.9197126136788,741.3600261668236,694.3102753481259,polyester
863.5967426317923,833.8393895540029,951.9177393520478,924.898036634074,894.0289703951998,1000.0,polyester
640.8901522858267,616.4135298873641,686.2745150536468,680.8063887037309,716.6007162629728,755.1560736223956,polyester
799.9153973088463,810.2176316039715,841.8915000038799,923.5681564041967,951.0634039553955,947.457342696933,polyester
693.1819879699809,820.3424962609057,833.1319595505083,788.3464826115764,866.975001606008,947.8489595840258,polyester
80.4975656644157,66.16423176019146,68.42473299934387,55.73512422731962,69.15571283200812,35.057958607458076,denim
518.5884070775176,579.0338070665827,644.4849662174871,615.6890220905435,594.0407969434484,720.2101862110111,polyester
121.77340961867833,108.38325038019669,88.46995750943219,83.75032307276862,68.42269249875056,68.95130527491078,denim
831.6577660173606,791.7774114268636,903.1907832092099,972.4385407564472,938.5076137134091,1000.0,polyester
602.7194905201566,640.3127642056007,788.6255820444073,832.907269169527,753.7396371105604,840.5383983845701,polyester
94.73198985663524,81.70149746266024,68.49839305622324,64.71550521509575,72.92638942717714,66.02077253633306,denim
195.4540720493507,209.91512228017362,232.7584000878286,242.83180715942203,254.19002792787245,267.55125817163577,cotton
114.47160992814892,112.81143225840755,108.66166357795738,97.08517372150892,78.80768073885316,61.62233710001417,denim
136.49404022082325,94.80422559114291,75.4896550234409,70.02678369352154,69.93009948022657,73.16869927249006,denim
705.0117842722635,770.2925211154958,739.3542208955403,757.4375174664755,828.8512971446543,924.2485549719635,polyester
190.04811572451462,209.27412207942623,225.31204391886442,238.1237662495027,250.9971528576649,266.56240955412477,cotton
679.5736803375621,743.3995819560203,700.8342610357003,702.4120665640305,757.253712927096,773.3117902164074,polyester
824.8618014429032,872.8423355631533,1000.0,922.81316391444,1000.0,990.4119883366423,polyester
112.37331042300471,107.52316696674573,96.59123533348054,71.58006780115966,75.25552115337823,50.12524873250188,denim
92.2289921428421,78.03031624598223,70.63836117961344,66.0214090414263,55.184199922976845,44.56399952605136,denim
119.16675866125955,96.73550005564678,102.43954709882588,74.46937343991051,65.41568911708428,65.06363864362412,denim
105.7813748296627,94.85620587705998,88.07179461156213,75.05814160605289,80.33091372811293,53.83791349887059,denim
638.8600199090057,596.745233990146,671.1048051068908,702.359026752355,735.5356805358045,714.3151200833205,polyester
363.69507530214236,404.7481125839634,424.79170139255336,450.51908338204765,469.2328988560581,511.01234706325164,cotton
680.484248607748,828.5228744562037,841.1404386965708,908.7312793167105,851.188916013224,937.120651226888,polyester
752.0500818169618,930.2500738826103,839.2459040737789,998.6371060816806,977.2931798018624,963.4450384744213,polyester
759.2866754470803,720.3841777671124,773.9852632992661,791.5140607709476,775.3861421587256,979.3670051555908,polyester
790.43058585277,741.4684324357022,845.1272288017201,952.4544828087606,1000.0,981.582440724506,polyester
96.81584956774356,85.42492095852111,77.65291037373304,65.13036868803032,57.494062244382135,57.7781113588988,denim
66.86246590758908,58.93037273000195,59.94161294354287,53.40039627737495,40.38408149192265,33.49954203046088,denim
637.3972072145854,715.5036003813665,745.0729078029838,856.0105066009086,829.5819539771867,889.3765910677747,polyester
93.61654162175984,84.64205367263209,89.55711538257387,76.14494079792142,67.70260869340201,60.17486719885955,denim
622.1102538488523,567.5377226354502,697.3096252332255,665.5522929837998,667.4003864651228,745.367801546591,polyester
385.8960990876507,416.86904403644945,460.5917265745313,475.30581455969116,514.5550451491684,529.4214163159511,cotton
388.5372862195427,413.0014685199584,441.3547515445565,484.89322729299886,500.0592314472487,519.3122708430976,cotton
371.65805337581486,410.79871295485435,450.77480145476284,467.5353859268249,499.13601584469,516.4341561888058,cotton
116.6909968821355,93.6190642670722,96.95814276414788,79.78889427176581,76.97833206984293,47.030055963537656,denim
676.2994066981822,688.1724447930907,830.0552871306088,902.3097083372907,918.0126754537409,923.3142919468647,polyester
101.13274271342719,101.39146088500476,96.75733986483067,90.72881704413962,54.987500846703895,55.759261266312976,denim
178.4181196021791,202.56993236085083,214.3453350925092,226.43630023876545,235.85548327960055,250.50503980067737,cotton
662.320796762167,764.0474425685242,805.5517935219281,828.2547541096142,818.9838243892199,838.5870487106403,polyester
387.1360414797092,416.7503912243124,454.8711662034836,474.2336008429897,498.0193415444238,531.1059942731403,cotton
82.34176660054877,80.02989142435241,75.53949926051023,54.99864759215134,49.229921151081996,61.18406280152816,denim
51.026119873941575,56.00467338280405,59.66984011586033,57.98120960714604,36.275708756210236,50.1112634859153,denim
716.3328443322437,765.9925439030832,713.7768767843446,819.0011405404617,837.2015967393701,816.6411042250687,polyester
108.29849596545426,100.70518663683852,82.16085611350002,67.65151238842186,85.41334221493858,55.218974018749485,denim
379.58385192666617,414.73637354448846,440.4594777199219,475.90152344871694,499.4276396399529,525.5108073339052,cotton
394.55402936366715,424.0831318434556,468.84011076426196,485.2704293906379,508.1292669922548,529.0744238099104,cotton
731.8765314688654,812.5560851417063,899.3097651957463,818.0011704660014,954.2296990626943,1000.0,polyester
116.35606049354341,106.99309734842495,113.05931321093392,88.12073010130314,71.82217918307725,68.15684786091437,denim
661.6264894203407,774.7176789979272,781.0808856471265,733.827805157178,901.3299960544743,810.5212388420105,polyester
387.0690749800423,409.93603685922125,446.61271210177875,480.52667201168885,498.35379601434596,530.1394019332871,cotton
80.8619456664336,101.3360725295918,85.54038020366217,70.69289459120249,84.81925018292908,65.64487642294687,denim
89.25153011743663,64.67222757737645,72.85387945536263,54.43768419142924,58.74576592411499,50.30480616055798,denim
184.60663552432294,203.88914373699686,218.4024848337034,234.95881932427434,251.15047868474352,261.9698515516228,cotton
198.61273767357127,208.54498265833303,231.31415269051925,242.04340375232914,249.1923212925629,268.02459393442007,cotton
102.68127591182895,83.65686640549075,62.14916355287936,66.1091763308635,63.1341753198574,60.12039359549202,denim
393.1790575259177,408.6292573987217,461.84551556073825,469.4498116246932,509.41359138992397,525.0802473629935,cotton
596.1497539277568,585.3207638786638,656.5586287777043,741.7835719224837,759.9645253428878,743.3749035467952,polyester
587.6793384912306,699.2642589126043,699.1057211830285,735.6915161010021,781.6782878022076,813.8853758006748,polyester
388.08133154129126,424.86253362222607,453.51471806576535,473.570972307538,516.2032296416274,521.4003132184203,cotton
374.0849712760471,408.5597449174381,440.31189261923925,453.85625412549246,491.0952718142818,508.68386586181106,cotton
520.3627209496705,589.2421473345642,667.7559683732777,619.4398285589546,677.6169687997283,618.0834784963849,polyester
202.86303320352374,208.09229008801304,236.90172097707008,239.2291445651576,262.086386541943,268.5503386734559,cotton
773.5782153398333,726.720597811722,786.3004540755708,899.2611088899714,880.2464060072855,910.879534703372,polyester
381.7737877960477,411.98080257053067,434.2040117913318,467.3062181497813,485.4097592417194,521.4695938818859,cotton
100.05777702304081,108.1819612750754,78.73901608974914,93.54196632223444,70.56764487305489,77.48327073133717,denim
814.2224892534587,904.7146637739388,924.2879771501287,1000.0,1000.0,1000.0,polyester
117.43481866724981,111.86783164731735,90.8294983432212,95.40685659709978,77.1621727927004,64.40615791685374,denim
92.35097856788711,80.69381930491284,62.31129754297767,84.0979014322892,48.70485169008616,50.05782572227129,denim
196.13918963224958,209.98495226154148,233.58780809362906,244.04548554690916,260.02610662384166,276.54766184709035,cotton
368.2277164623905,401.12234785963693,445.1900253223519,466.1347926374138,489.4655561254537,504.3622155318046,cotton
86.67905686898196,48.69023905118061,70.48388632076455,68.17879665253969,62.16205053068708,50.64821791517946,denim
85.09582458888896,59.241537124931114,61.18736999866801,44.96468580527717,21.514768416797835,46.76736148410983,denim
577.0065261889199,655.2393128510992,682.9874172089952,588.9194938736621,627.6275111285349,726.048910103887,polyester
188.27062761891403,210.67204026527205,230.7732821837602,241.30801432763826,251.2882418895552,268.02459079386654,cotton
92.66592122535653,73.8942296057696,63.914195155374365,59.94149010502708,37.98610533754891,41.165236495732366,denim
359.0936849341521,390.781013241344,430.7840403546957,450.8711332102249,473.42291506148035,500.2385631753549,cotton
189.14754200115595,205.68382965304315,221.30383065531046,244.30629705051896,245.17611104883795,264.5440981715618,cotton
109.4215562081882,107.62046107017063,99.31605518870062,93.59559356760897,63.40740841839859,63.23457240411543,denim
195.92031908969608,220.66902207332723,229.36764496141117,248.41463438806517,262.39861245822215,282.04667359388594,cotton
190.61811469769376,203.59065367857025,225.06954883451172,226.83166968094272,245.41106593646464,258.47764386706376,cotton
91.49348986107442,96.54906951179247,72.66029087089345,56.792431879334934,50.735905282033265,32.7527573530739,denim
108.58437745858691,88.4295014554164,88.35191693633914,69.84919697647985,65.24384356066028,62.705832988148146,denim
71.65873288605479,60.543558975100446,59.658234013226355,46.835015361348624,51.911198589280325,54.18601858536377,denim
81.48589972065004,74.07777951491272,74.56806559062862,59.40541859379433,76.63509905816125,59.44339633988291,denim
185.01037431888338,201.02642830975972,219.9351876998521,229.22101905258074,249.51436286571007,262.8770765023613,cotton
695.6350789747595,698.0849978929828,718.2419368542289,784.4780298751043,830.8118754659778,860.6992764443223,polyester
876.7208558639612,869.1649905556809,881.9761684533299,974.3675523500912,954.2578348149433,994.4653908852363,polyester
185.07853020390485,205.42799696331858,220.62635970914025,232.30945513767344,241.42215874828477,258.51877874692934,cotton
181.42020397942,192.89659174023612,214.23162351742104,224.32158367720098,241.40277502673257,249.00175451130272,cotton
182.22371035044412,196.69850129742318,221.8279853536577,231.23181536826007,244.3918167919206,250.2613368445822,cotton
621.7317405683954,711.6564056190333,703.7540167729617,768.7483843227781,724.5442362289863,782.064143788496,polyester
384.98549389463477,421.09224942582296,451.1647171978777,494.16438825743734,515.2300138250024,545.190077339982,cotton
360.65598427843736,381.77201664004224,416.1490652194368,455.16901171474905,466.05872306716776,496.3722966187101,cotton
102.75715805319392,104.96036712835067,67.07558663205606,68.46238819834694,66.19962378789879,51.790944192672846,denim
190.41925023049947,212.424309605018,224.56032065202962,235.7803566330261,248.79916730539318,268.33518444783556,cotton
115.69147991621506,80.90388477513528,80.895744468659,67.0549598354325,73.91885045987428,67.07553657361272,denim
97.81951745251997,94.73098882491757,82.31436520395103,68.74124215010443,63.655585596865166,64.30810646873068,denim
105.9567741289789,92.6921771771663,89.49997690552736,68.2958668116651,66.19095364020424,58.494258086172195,denim
573.2700275612599,654.8370383224955,650.7386306548171,750.4304004123729,779.5675138826456,828.2188724359017,polyester
116.52914689863078,112.2666019181724,102.8194716614477,71.21507548326646,83.64695601309876,76.67180227091869,denim
187.7283426840494,205.33842030737927,224.78752952084452,228.44966018126496,247.7160022993149,259.12306869403756,cotton
854.061964748508,944.8355042455753,969.8738816897838,904.6661125581967,970.3265542043455,1000.0,polyester
642.9591931581286,715.2994252816278,637.7363675785153,662.2318223498717,782.0750156830652,858.1664479912494,polyester
196.20779758103706,219.59493060264805,232.2463720429559,238.99866388525888,253.71367677628575,277.8753556479221,cotton
102.1106958963172,103.74003181777695,100.47957853877239,80.73049049651142,69.28079270446877,79.52118267791096,denim
758.4254577406073,752.6951572917054,840.3839569466239,864.1071350917551,809.93018580097,924.8236125037985,polyester
745.0194453160067,763.7096242669087,796.0125309549264,801.1221026076885,895.586413410217,846.6891234777028,polyester
73.04315011905844,87.8890807725004,85.15753143089799,59.81206093316659,55.42682812342689,56.66535097259447,denim
109.35001919389485,83.480878623916,97.87167738253957,83.14716084695515,61.32381284817678,75.10395936180589,denim
79.80338905085593,61.11656801034357,64.63992081898756,72.41013930182908,70.66880020804999,34.597414449847044,denim
634.178764108764,708.9960711435264,739.663685010005,675.8970102401132,788.126349639835,814.1846200148807,polyester
192.5750807749193,213.64647253270996,233.7285911069072,244.5362138639581,255.44524357118217,269.20151947090955,cotton
178.49672614777492,197.897618514743,219.04750195898842,227.79616664924473,238.98734557020367,247.75027492523853,cotton
108.53835675949759,91.23914796055031,108.66899970223889,88.14357424222715,68.63099163115785,64.83972405275831,denim
374.8434091812047,393.1484296975994,420.93583904488577,444.0725457202124,473.4323363975923,502.9019898742396,cotton
613.0108319053957,613.7790488830066,655.8054413275589,636.4408485279511,717.3342586792102,757.7823524756335,polyester
393.11765670812207,430.0787764067298,453.7961090123623,491.23195084172744,504.5394326762034,531.2023195507168,cotton
710.7344703395421,792.4543766524444,807.6635475253809,822.3601994174049,843.5248130482677,999.7728464465331,polyester
397.77819391124194,430.3776590662094,460.5268898940147,489.0970700100266,520.577193255376,549.9553746805202,cotton
579.8178772868515,689.7146737219928,677.2471691523187,704.9025682493458,703.1752519825541,746.7662444230139,polyester
622.7750481557409,705.5839137264692,756.7624989832582,640.806045234475,696.3328306693974,757.8380393677701,polyester
129.0722211163239,100.17067155377225,83.19669684783446,80.15316517756577,77.47861211988199,69.64198074504976,denim
88.85528135224828,59.32095082517746,70.69145324867542,50.67598918318771,36.68011828431014,46.28921028709798,denim
104.02183231945041,95.25244659101678,82.8352572473257,56.78832687111945,70.49655824379293,54.82873406428092,denim
96.27892340916964,77.0111233471681,106.1370903501993,66.33672599084835,66.96631760140959,65.59993078214615,denim
871.740582457917,829.7805558850247,905.334938808299,926.605262124246,878.5090700676187,991.0996259789183,polyester
377.58115790822467,396.0100378944294,444.9977396649076,473.0981078183651,488.9665320626133,516.7770274294836,cotton
110.46799494074783,87.30996868181862,102.25816003901043,70.60946219093792,61.69145923213655,57.148138945635154,denim
81.81652795314758,91.8029598961178,76.83480004157045,69.69641120169676,68.47906735964732,62.242977535993674,denim
373.46282267189815,406.1469158220303,428.2407887084155,461.96338824273283,476.246050709335,499.11488865287873,cotton
395.1953766803174,419.80012325517214,454.66565881353705,480.5342627357213,503.0277206078328,516.68178912164,cotton
101.98621193908448,95.12571427104339,86.61642123218486,79.4402218689023,50.302177730881105,44.645768096431176,denim
64.16705978221707,77.53366291931853,75.46122515917781,36.445512650324076,62.182764749347825,43.403853426833685,denim
873.1848217629008,894.1839523811622,799.3298321600059,880.4176157813297,886.3592454636263,908.7306256720408,polyester
380.2366269879307,413.17945670875537,456.70586357606425,482.1409508014543,515.7383229731282,538.5486096383718,cotton
112.50083416766888,76.34341484107223,84.2224788117208,64.91332506061917,53.45506577639742,55.08127339023271,denim
79.52630759645176,94.42937583235512,79.35386111096234,61.37702932565798,53.98594922769749,55.06342400431227,denim
100.89210254018008,110.76680021294646,70.45054260046663,61.89887202234588,73.74956596057714,55.98647810020034,denim
112.34575803057506,112.20109548750449,89.19515841151559,90.65282844938898,81.6674347767006,60.63183466572283,denim
752.2863511011656,837.5468357187359,919.9894419709423,883.3119501513426,1000.0,1000.0,polyester
387.27210019031025,423.41536608466816,444.1275372824558,481.55583447108484,510.15082900152356,532.2046146098386,cotton
619.8690541612789,667.9385859343906,633.9395614040457,651.7145499534777,741.66202697218,686.8820449741855,polyester
893.1089910130805,935.2648990661392,1000.0,1000.0,1000.0,1000.0,polyester
93.55144995999358,74.42902519616976,68.68340814906597,70.40311579963351,51.015583518417486,39.485538374955624,denim
92.76286848309593,62.0521716013088,86.2368113666496,82.19095866452557,53.9186165582743,41.02645615120463,denim
110.89593251123796,108.18529367491885,75.988428073025,76.89083110996707,86.30970938049508,61.771292085790634,denim
367.0041236921601,390.8096619314241,424.40685365332604,451.28898221771396,479.7916245768485,502.1539438481858,cotton
85.17080803235683,82.22969981913108,70.88729538016163,41.1393600700884,44.363022123835556,52.31227145333972,denim
94.86433655553458,77.26168999909356,85.99621197381126,62.46663321493491,69.45262632018175,61.68457030494076,denim
814.2860662388189,759.8226423136534,773.5617031527615,949.5899569437051,893.1345662115058,917.4774841569551,polyester
658.4823700857398,767.3574601813916,784.3144524779842,899.5235530042687,929.4296181112622,912.8475240553214,polyester
191.48490223318058,200.74433837369483,218.95430043640633,237.81393873459137,247.81553955929894,255.1517436361277,cotton
760.8711804319229,729.4001901644396,748.827049823535,713.2007364120382,921.2961959126555,909.9603783100075,polyester
87.57879906820833,72.53501956854275,70.05510384408511,50.65383309968,65.60834842077627,59.06311191089708,denim
894.6728062102517,948.6116293125364,1000.0,985.3133909361754,1000.0,1000.0,polyester
184.44451187636525,203.5315328314608,231.30426625195403,229.12243717739113,248.7955783953225,263.71789446544875,cotton
82.43786367989736,72.8125147576543,58.89259873605968,59.54458273620578,59.75839091871421,49.531052080427564,denim
115.66037079756822,116.02787335821199,106.9624423381952,91.12349258818091,75.47892897584404,62.87977868338839,denim
87.27773151127086,74.8403675107201,60.9301422854795,66.6231512174135,48.32214146944413,41.707399503219804,denim
95.40393187666933,67.30332965526584,90.96980945500286,54.704374832381575,61.301946357613694,75.30302422137689,denim
184.22576239812912,204.1182833163878,215.1987507932397,233.14112986557444,244.08720651497035,254.52173890579922,cotton
678.2181394027074,745.939986672236,753.811783331163,800.1699489683317,833.6692379038421,856.2962717128942,polyester
358.39598991426305,398.2913466309263,430.98257558365225,458.7179141986245,489.36241940938464,494.68485421612087,cotton
360.770238452756,390.05290279729104,426.473690013733,447.1809425085598,473.9831202767578,497.76331513710045,cotton
386.6818520061293,417.84834640668885,452.2857437248719,481.89827251514674,494.8018305427306,534.5191530532509,cotton
569.46188541187,551.6612908278917,594.6558837994722,657.1673790387237,620.6156442784962,665.3335874178206,polyester
766.4512215403413,768.6835521485654,854.4740321883943,776.6272898172396,790.5402925367281,851.000661647492,polyester
363.1782944646741,388.7336768258833,424.707711973056,449.6839447206998,471.0959315178909,508.0997830843546,cotton
95.58467981495653,78.24636756935442,52.61106565301095,59.035259973021795,50.579701623980675,50.75763675147657,denim
88.33384765360492,63.26118125562329,62.83843424461258,71.66887816649849,49.14623449477901,43.521557047706104,denim
905.8561478300514,911.2486985916722,1000.0,1000.0,1000.0,975.9805557746264,polyester
646.6035911278931,714.3900217358779,638.2483115789141,779.9469243214625,803.0036022915657,823.5931546512467,polyester
392.34017907386766,423.0109789497487,446.0173213581632,484.97062106637827,490.88035038463653,527.8939269784604,cotton
376.0889057058681,403.3161112470727,437.81818855560454,459.950843059091,502.2347286917877,524.8436653303926,cotton
113.3436629404649,97.86010967355372,95.28446817554634,74.0312922147824,69.29668564555412,64.17564792315002,denim
115.70869832990164,94.45781011328982,88.69948154282947,89.75129815052456,80.8263965021127,68.52079325831903,denim
