R,S,T,U,V,W,label
305.6615196123097,316.88415414251574,343.0504579219203,429.0048699305807,451.73789842687904,428.2351085248504,cotton
357.9780679246859,449.7482215705405,867.3691184826121,412.858468642557,832.7211715552193,503.7423955939954,polyester
70.60346527686752,0.0,122.5604352970443,237.3208653700278,124.76604399975486,358.7058562242921,cotton
674.1932603808252,673.7819203432371,959.0451507228946,1000.0,865.1313637393487,607.0222529922935,polyester
673.4592067765346,495.67868713876646,626.3295298162798,770.5008519436458,227.60241192960842,433.5225788842987,cotton
0.0,5.634294318133811,33.089514237893,108.83520850020537,125.18614709454741,0.0,denim
929.1290209158254,1000.0,1000.0,1000.0,1000.0,944.7096233970907,polyester
0.0,242.61536566891218,163.89268433955976,160.6423868054851,212.6421189187378,192.18112021118435,denim
220.01371223535565,273.2428887090371,0.0,21.45389271490641,0.0,180.98673989912487,denim
248.89285679718884,327.3810762110857,175.3042660020743,0.0,227.34762398867437,147.96875740192814,cotton
346.7620643507439,674.6477519904223,621.6439500633286,732.0872303122517,271.74186965426327,598.6092050234639,cotton
81.09296168833119,0.0,214.27255986500865,0.0,20.2500464417966,17.92671636223413,denim
0.0,0.0,0.0,271.06553393970916,273.86349102503334,287.29404607606654,denim
638.1362453491674,589.3809319284093,661.2948704563148,676.6944530220173,573.0032706014244,703.0822792110986,polyester
125.91970711013809,293.07791631946947,262.47669329861105,81.71735711008486,18.67189914376081,0.0,cotton
0.0,96.26161281533811,0.0,110.95723945391244,0.0,199.27046948932383,denim
183.96516367025868,431.4470942893835,798.0658722975456,799.6295544135357,199.0775858718253,419.1079868513454,cotton
212.79898431419795,400.68046847323126,257.7023622548041,495.4052665950313,24.505803211441844,216.08833919230432,cotton
325.8201677155903,164.02092946347457,89.68737702481525,9.76040735969508,177.6765821913384,122.59791903770684,denim
217.84556431511956,338.60690979873345,414.87023399393,131.99661318750447,16.096368887153005,30.276741795475573,cotton
174.35992256502323,64.8896246518735,168.17909507962625,243.21697402887705,298.6006698456577,271.6701904116684,cotton
130.66309420877565,0.0,229.59043837627328,29.728806090734437,55.119886691487444,127.20739659092213,denim
287.55881125669816,326.7097696239252,0.0,266.02170696533983,0.0,127.04211926141195,denim
101.7229033330982,75.4389418291227,0.0,167.76736188035943,90.62893292892574,0.0,denim
25.172446130169632,0.0,237.98504341059407,0.0,0.0,234.73451426835226,denim
336.6161411239467,109.29433651081189,464.5297941090952,304.2203290708194,392.7102853985667,86.6027083977828,cotton
754.3918465657999,602.2595240574553,597.7832467921743,755.194351855146,711.8844220660658,750.1590476177403,polyester
1000.0,764.5063643920778,743.3658711440239,980.4352103832148,888.4594980527618,970.4316420494785,polyester
210.18897118329213,16.005925730993056,309.01926365672057,273.01484328021553,155.36080976437216,310.73302419315314,cotton
13.619009955673306,0.0,117.17968648506634,420.32921049261466,358.82022232171045,191.64947312207775,cotton
0.0,167.91137869181316,179.9907636954041,391.11355465865313,337.1106936562047,467.3733756922428,cotton
847.9748476613591,624.1269361257899,840.2743665797146,646.1557927717864,278.06815017707464,834.2462010207935,polyester
621.1965850308786,584.5343755840277,366.40821983886275,484.5805768711574,558.5276224812616,558.560116339494,cotton
336.0546774600056,425.0368584447124,109.98855318982584,381.8299889640647,168.95431260578664,542.3427460278065,cotton
50.2451807343125,144.12734726341353,0.0,0.0,8.072487055647784,181.3077908104807,denim
390.69552581164305,102.72267859388415,226.11113335471973,217.89687042044355,230.3771158261039,310.8841714146143,cotton
0.0,63.03731231287365,0.0,368.6960612115112,13.963283278229781,0.0,denim
0.0,148.02303875733256,36.024758260725484,0.0,148.9451712325708,256.84270943750283,denim
194.11825596295353,198.41910914000448,0.0,64.3614537362564,188.8200965263674,79.6428870077687,denim
519.1933550865895,640.9764493749037,906.1970551956574,741.2510908210195,647.8461779952614,949.243921138024,polyester
115.82724645934337,271.5700437982697,440.09050055309444,118.26352990697845,0.0,4.934730464528457,denim
165.33013348754636,206.5178257024449,59.94885961527419,71.03173390758434,241.59038213308548,0.0,cotton
900.3231693139645,1000.0,1000.0,671.6421816925578,707.4287586041035,597.2782109897603,polyester
835.8404590594433,642.9859943889385,488.13127661358874,436.8133550798203,700.8455978292112,691.2807223367244,polyester
208.6215501095799,0.0,184.06331398046612,456.62347005141737,483.2915259099967,369.2899772262219,cotton
190.35604599573227,143.3559788202446,381.411632291108,0.0,0.0,308.8804177985404,denim
477.4699434767676,859.7696393405344,767.6864232857081,782.4222845528703,752.0081505368731,978.187024116163,polyester
738.3430771898844,848.6440979478373,751.4555814849504,1000.0,794.7174996836516,660.7427827131489,polyester
0.0,150.2135235949631,0.0,0.0,396.92423705948306,0.0,denim
0.0,32.02144038788196,276.4171790249119,139.13390374004697,0.0,315.57729764799825,denim
0.0,0.0,0.0,246.3570457302573,0.0,0.0,denim
588.3904992784644,790.4438289681794,670.6877623227521,841.9803389006813,612.5869340167983,1000.0,polyester
318.0903337011409,276.5999005665199,226.58077081169932,26.806334534458273,257.0327480609185,600.729010540125,cotton
0.0,115.09603686968329,116.06942016669376,111.1538565512474,284.9968339417145,624.9916905216357,cotton
112.73609545187645,255.0156259045444,243.18618235402232,137.58397750163473,0.0,132.1161016596285,denim
308.4928466773747,262.8172129462157,608.1793858674588,759.4917374164684,641.8119717253578,442.54879098684984,cotton
568.1065223156832,527.6376029803594,435.84763323867605,511.92405087153514,763.49642611361,820.7547514510607,polyester
530.535554624528,671.652703049927,779.9050680228086,410.51987233607576,649.6180008106994,691.764613800717,cotton
784.4777913323104,920.6770095764898,585.958072223521,890.9660196230191,787.6432854093532,884.7697613136141,polyester
581.0551845907557,377.52726715911945,661.2609186461453,590.4191687033634,561.9915198219421,355.35417850597673,cotton
558.644424312582,732.1386634934277,700.5862980225214,816.1328566866354,666.8848882220313,696.589874178182,polyester
527.4030965709294,728.4348023839646,678.2994048257975,502.4159639255663,944.5762084372701,621.358221510181,polyester
98.3946165447242,0.0,19.428330782814918,0.0,97.27841145488458,288.9275628859711,denim
122.0870332937923,0.0,65.47106110713256,85.91321007558739,38.170916942823226,0.0,denim
128.21943929337587,87.74631868552241,115.30115897598412,263.19247960406136,0.0,71.73019526999946,denim
0.0,24.36708313760338,0.0,27.34150791943859,0.0,239.31978069465742,denim
884.1412990221978,866.2585668686556,868.893380448214,922.9586143083827,918.9931736393859,1000.0,polyester
408.8575604265825,562.7475553532481,324.9476253879074,305.3455988184337,628.5423944050399,553.632972207081,cotton
455.4625505224526,39.84390578487686,0.0,375.2710395202779,0.0,125.05976938902464,denim
339.0192489787513,0.0,0.0,94.92038929991685,90.03553648871532,0.0,denim
256.53438323605803,454.10247781851916,249.10564605954957,638.1901715273682,507.610141548198,679.9062634028483,cotton
355.812370690569,371.58302135024803,389.2168149083697,485.42284120169813,564.0570790468613,739.9676694199701,cotton
0.0,72.08715900136366,153.98438890774406,93.38248490776135,0.0,0.0,denim
0.0,34.461164099627716,94.26465429585443,0.0,0.0,354.94613162099046,denim
916.4353206080333,1000.0,1000.0,528.7403575621147,653.7557270208222,784.9122734547494,polyester
545.4867657510083,82.40007082967657,112.37668911139411,686.8435720692137,521.3385455669031,643.6299226409427,cotton
12.587210100842398,19.016416258477854,157.3331879902961,77.67684814521795,0.0,68.7877391070682,denim
0.0,93.88479096245185,80.35396173162026,95.130685336702,0.0,44.393993085854476,denim
0.0,0.0,197.51006111590584,0.0,0.0,19.49126611411789,denim
90.05402586969348,245.036044449918,200.8011825168184,0.0,12.996194435558138,0.0,denim
606.6931166135787,957.6023380046639,894.2881613895831,1000.0,808.5649948543364,1000.0,polyester
314.7177392601314,416.36568815461686,471.0219675263931,766.0917465403452,639.2227458099129,481.6556943132616,cotton
499.70408325763003,627.9809261376017,518.0335746046982,550.128249375437,823.2746192317328,455.48502281286875,polyester
880.1912538179779,918.7375002850004,1000.0,1000.0,1000.0,817.0972046758196,polyester
0.0,58.960109665786725,0.0,101.4746389935565,0.0,0.0,denim
0.0,50.48251354149074,207.24549359704315,62.4829250695923,0.0,0.0,denim
402.6878835644505,80.43231063830446,72.37862823842246,379.7099761433276,8.277055082190941,147.49652648551307,denim
190.57577740122005,428.07697591835574,348.53567776380817,377.18467781301547,350.1154655458247,376.48738338562265,cotton
0.0,193.42109110497228,34.664872146484605,244.0118512430006,86.473856928823,224.68925620869274,denim
346.59490334462475,0.0,61.19771696239603,124.83425663639713,174.98884639833577,40.61735991266015,denim
1000.0,604.7205320517326,975.6467644970077,946.8283352755244,948.419555377482,866.3347504320645,polyester
497.93091953656653,509.23606055792413,1000.0,1000.0,1000.0,915.8102585242433,polyester
141.02007785113318,328.6444834333913,408.9773912807432,285.2546649061049,151.03154361274542,501.699164895575,cotton
807.6779413940397,766.353654588117,660.764485294545,697.4335937012323,817.4512755229727,667.6216885516919,polyester
324.47946484471146,147.12410369446562,168.15818692390536,276.2103896400937,242.35916024552142,351.7711088274984,denim
759.4339460992974,737.5848741839948,1000.0,1000.0,1000.0,1000.0,polyester
150.83164429830353,467.0308505189047,87.18908903256013,425.6589162827597,206.7316573159795,259.8908263144821,cotton
188.9641783874299,0.0,0.0,0.0,374.2212077722957,258.59165547634257,denim
175.2406987001921,140.85891177145444,97.10497426353737,163.09803847037898,173.86652438172933,5.893383627597345,denim
35.7293164378385,200.96715643280186,186.7492799558098,101.30704343773903,15.872441212280307,92.19158956932792,denim
77.06483741869289,0.0,0.0,49.00378390125443,0.0,0.0,denim
0.0,123.46826673672666,102.90223686506125,332.84795134836423,469.99250548840973,425.3142107262974,cotton
645.5788177141065,772.3898536185087,843.0155297978743,842.7743524700843,868.9208603665646,731.3122705291465,polyester
321.8902574387888,820.1199678909476,437.48199322518116,569.5481541639365,493.53765433693576,485.60729900995074,cotton
392.58679214779465,434.50582737432853,647.0910582952977,403.36573674976955,589.1530932484577,617.7786055711742,cotton
310.57982902496514,654.9841273994875,232.4326243362018,726.8700956453927,644.6809192875835,719.7519520904499,cotton
634.0815083353584,729.6463241405311,961.0599669047738,784.5347838307785,714.2585818123068,520.2216336167841,polyester
905.2337624087918,823.0102814665964,614.8961424344727,865.3373727659159,941.0814603492564,984.0928978531617,polyester
384.47832418647937,242.70567324255927,108.61853757256989,530.4111072230389,547.965049831781,334.5664471399888,cotton
143.78936593262407,234.6903279220114,43.43403786557607,248.2656545335597,145.0776478800682,0.0,denim
95.61825465880341,0.0,0.0,238.72798625682827,0.0,0.0,denim
905.8677130563983,1000.0,993.9629090853437,981.560317228156,1000.0,1000.0,polyester
547.7213030100879,743.9153964926187,626.7636452192365,941.8754225069662,592.9082896300703,821.4342259622048,polyester
435.7125418161275,31.777145607041234,415.5209604683295,513.4304033544325,543.5674026804069,433.3507566730121,cotton
362.7567536028833,353.04959506141967,306.59318921119336,773.3930552079212,274.5831062047496,534.6476213507369,cotton
400.19137605714445,194.3978198778949,162.68066928009597,253.52392331445833,52.58534729237092,68.1340481650383,denim
331.3212000911751,59.467645401478855,39.2668873747704,0.0,0.0,178.420762084342,denim
250.44172303869803,320.7031110250671,399.32760225105653,623.2427364633144,279.8975213966355,0.0,cotton
264.5829950360215,272.93786911559255,405.9432915021838,104.32629156754086,539.8450006989194,475.33910514092264,cotton
0.0,0.0,0.0,160.2624074795398,0.0,55.905441718827774,denim
807.1922672084066,746.2203810958305,418.6522284109847,649.3682489477384,767.8123645047167,653.5164932276655,polyester
151.53106048647481,84.06569020045754,44.36645675492642,367.2306628102913,322.777504477221,0.0,denim
442.1169257048134,362.16587164075014,246.42591166422974,506.99309136566586,279.7098815119606,443.87164056445886,cotton
0.0,257.90550515836094,0.0,0.0,0.0,59.01235531291624,denim
310.3495452085282,71.83429834121618,302.02086162307063,187.33791349194783,393.1745130816821,254.77730518534005,cotton
154.0826591731299,145.92381630948273,0.0,0.0,86.92744104315688,0.0,denim
740.807388327349,865.3731445566993,1000.0,914.0458428751198,1000.0,835.0407493064644,polyester
6.43206231120007,0.0,94.48214185481748,6.585088376618415,228.96004465079645,0.0,denim
649.8732589408557,423.8660999275351,587.104211722911,505.4585361297575,518.8340277347479,831.7437557259996,polyester
705.8454854834749,827.7451866186316,699.5724079001941,1000.0,911.5571355360252,1000.0,polyester
145.78028790356396,488.7641527241285,331.0516686994953,288.41731627546596,125.63011532530042,0.0,cotton
779.6966819855965,933.3918453269721,861.0630759568245,713.2272889642875,921.4751449796449,1000.0,polyester
148.2517788110864,0.0,113.84919832132417,0.0,480.14632986885215,238.4493574234274,cotton
127.15739609938501,0.0,101.50388265931059,138.37665914385542,0.0,159.19392854546925,denim
401.20702693907947,320.430041874814,0.0,334.0657641118163,57.30249888812364,485.4919849855406,cotton
236.1983910997006,594.8263830177336,379.3035153765375,792.3266686343812,485.20606245006354,557.4152521228032,polyester
87.17988555420865,244.3780395259189,0.0,164.4515921197996,324.1937452274965,231.2872520824441,denim
